3324,9,9,10,7,6,1.1666666666666667
3325,2,15,3,2,2,1.0
3326,5,12,9,5,5,1.0
3327,2,13,3,2,2,1.0
3328,24,6,13,13,12,1.0833333333333333
3329,24,5,16,16,14,1.1428571428571428
3330,5,8,9,5,5,1.0
3331,25,5,14,14,14,1.0
3332,12,13,10,8,7,1.1428571428571428
3333,25,5,11,11,11,1.0
3334,18,6,13,12,12,1.0
3335,11,14,19,11,11,1.0
3336,11,6,21,11,11,1.0
3337,2,9,3,2,2,1.0
3338,13,14,20,13,12,1.0833333333333333
3339,3,14,5,3,3,1.0
3340,26,4,10,10,10,1.0
3341,5,11,9,5,5,1.0
3342,20,11,21,16,16,1.0
3343,20,10,10,10,10,1.0
3344,8,10,14,8,8,1.0
3345,14,10,16,11,10,1.1
3346,7,6,13,7,7,1.0
3347,11,9,20,11,11,1.0
3348,15,15,20,13,13,1.0
3349,16,7,21,16,16,1.0
3350,22,7,25,20,19,1.0526315789473684
3351,22,2,14,14,14,1.0
3352,20,5,21,16,16,1.0
3353,17,9,20,17,17,1.0
3354,1,9,1,1,1,1.0
3355,6,13,11,6,6,1.0
3356,3,8,5,3,3,1.0
3357,16,2,19,16,16,1.0
3358,25,4,10,10,10,1.0
3359,14,12,12,10,9,1.1111111111111112
3360,14,2,14,12,11,1.0909090909090908
3361,18,3,13,13,13,1.0
3362,2,8,3,2,2,1.0
3363,21,6,15,15,14,1.0714285714285714
3364,10,5,19,10,10,1.0
3365,8,15,15,8,8,1.0
3366,10,6,10,8,7,1.1428571428571428
3367,21,4,21,18,16,1.125
3368,24,7,10,10,10,1.0
3369,6,8,11,6,6,1.0
3370,26,13,26,21,19,1.105263157894737
3371,5,6,9,5,5,1.0
3372,19,4,23,19,17,1.1176470588235294
3373,5,10,9,5,5,1.0
3374,19,13,20,16,15,1.0666666666666667
3375,19,8,11,11,10,1.1
3376,17,15,11,10,10,1.0
3377,3,2,5,3,3,1.0
3378,3,3,5,3,3,1.0
3379,24,12,25,20,17,1.1764705882352942
3380,17,12,20,15,14,1.0714285714285714
3381,8,7,15,8,8,1.0
3382,13,13,25,13,13,1.0
3383,10,5,19,10,10,1.0
3384,8,9,15,8,8,1.0
3385,20,13,12,12,10,1.2
3386,7,6,13,7,7,1.0
3387,17,6,22,17,16,1.0625
3388,6,3,11,6,6,1.0
3389,26,8,20,19,16,1.1875
3390,22,13,18,16,14,1.1428571428571428
3391,2,9,3,2,2,1.0
3392,23,4,23,20,19,1.0526315789473684
3393,23,14,10,10,10,1.0
3394,16,11,14,13,12,1.0833333333333333
3395,16,10,15,13,11,1.1818181818181819
3396,12,13,22,12,12,1.0
3397,14,9,22,14,14,1.0
3398,19,7,13,13,12,1.0833333333333333
3399,6,15,11,6,6,1.0
3400,7,6,13,7,7,1.0
3401,10,13,18,10,10,1.0
3402,13,15,18,12,11,1.0909090909090908
3403,19,5,24,19,18,1.0555555555555556
3404,12,2,23,12,12,1.0
3405,10,14,19,10,10,1.0
3406,10,10,15,10,10,1.0
3407,21,7,24,18,16,1.125
3408,11,9,10,10,9,1.1111111111111112
3409,25,13,20,17,14,1.2142857142857142
3410,26,11,18,16,14,1.1428571428571428
3411,14,8,16,13,13,1.0
3412,14,10,25,14,14,1.0
3413,12,5,23,12,12,1.0
3414,13,13,14,9,9,1.0
3415,16,9,13,12,11,1.0909090909090908
3416,3,2,5,3,3,1.0
3417,1,12,1,1,1,1.0
3418,18,13,12,9,9,1.0
3419,13,9,17,13,12,1.0833333333333333
3420,21,9,14,12,11,1.0909090909090908
3421,24,10,24,20,19,1.0526315789473684
3422,14,10,21,14,13,1.0769230769230769
3423,9,9,17,9,9,1.0
3424,7,12,13,7,7,1.0
3425,25,5,23,22,21,1.0476190476190477
3426,10,11,13,8,8,1.0
3427,23,9,10,10,10,1.0
3428,21,12,23,18,17,1.0588235294117647
3429,21,2,26,20,20,1.0
3430,16,4,24,16,16,1.0
3431,19,7,17,15,15,1.0
3432,17,7,16,15,15,1.0
3433,8,2,15,8,8,1.0
3434,16,8,11,10,8,1.25
3435,10,5,19,10,10,1.0
3436,6,14,11,6,6,1.0
3437,7,4,11,7,7,1.0
3438,3,2,5,3,3,1.0
3439,2,5,3,2,2,1.0
3440,25,12,23,20,19,1.0526315789473684
3441,21,7,25,21,21,1.0
3442,20,5,21,18,17,1.0588235294117647
3443,22,3,10,10,10,1.0
3444,21,3,10,10,10,1.0
3445,23,13,13,13,12,1.0833333333333333
3446,3,11,5,3,3,1.0
3447,5,11,9,5,5,1.0
3448,2,5,3,2,2,1.0
3449,7,6,13,7,7,1.0
3450,15,7,15,12,11,1.0909090909090908
3451,7,15,13,7,7,1.0
3452,12,2,19,12,12,1.0
3453,21,13,21,16,13,1.2307692307692308
3454,4,11,7,4,4,1.0
3455,7,15,13,7,7,1.0
3456,9,12,17,9,9,1.0
3457,8,13,15,8,8,1.0
3458,1,14,1,1,1,1.0
3459,22,6,10,10,9,1.1111111111111112
3460,14,7,16,13,12,1.0833333333333333
3461,7,9,12,7,7,1.0
3462,22,15,14,13,11,1.1818181818181819
3463,7,8,13,7,7,1.0
3464,18,12,25,18,17,1.0588235294117647
3465,10,3,18,10,10,1.0
3466,4,2,7,4,4,1.0
3467,19,2,25,19,18,1.0555555555555556
3468,5,4,9,5,5,1.0
3469,9,2,17,9,9,1.0
3470,11,13,13,9,9,1.0
3471,18,3,26,18,18,1.0
3472,26,4,16,16,16,1.0
3473,23,8,15,15,14,1.0714285714285714
3474,5,11,9,5,5,1.0
3475,1,4,1,1,1,1.0
3476,20,3,22,19,19,1.0
3477,5,12,9,5,5,1.0
3478,1,9,1,1,1,1.0
3479,20,14,14,13,13,1.0
3480,11,3,21,11,11,1.0
3481,16,7,26,16,16,1.0
3482,15,8,18,15,14,1.0714285714285714
3483,11,11,21,11,11,1.0
3484,24,4,12,12,12,1.0
3485,20,11,17,15,14,1.0714285714285714
3486,14,2,19,14,14,1.0
3487,24,8,11,11,11,1.0
3488,8,6,15,8,8,1.0
3489,16,6,12,11,10,1.1
3490,4,8,7,4,4,1.0
3491,15,8,23,14,13,1.0769230769230769
3492,19,9,14,14,12,1.1666666666666667
3493,1,11,1,1,1,1.0
3494,3,4,5,3,3,1.0
3495,17,15,11,7,6,1.1666666666666667
3496,9,6,17,9,9,1.0
3497,2,12,3,2,2,1.0
3498,15,15,17,13,12,1.0833333333333333
3499,2,9,3,2,2,1.0
3500,1,10,1,1,1,1.0
3501,25,11,19,18,18,1.0
3502,13,8,25,13,13,1.0
3503,25,3,18,18,17,1.0588235294117647
3504,23,7,15,15,15,1.0
3505,5,10,9,5,5,1.0
3506,18,6,15,12,12,1.0
3507,3,11,5,3,3,1.0
3508,3,7,5,3,3,1.0
3509,24,15,18,16,15,1.0666666666666667
3510,25,5,17,16,15,1.0666666666666667
3511,14,14,12,11,11,1.0
3512,21,12,12,12,11,1.0909090909090908
3513,5,3,9,5,5,1.0
3514,2,4,3,2,2,1.0
3515,24,10,19,17,16,1.0625
3516,5,2,9,5,5,1.0
3517,5,14,9,5,5,1.0
3518,11,9,16,10,9,1.1111111111111112
3519,7,7,13,7,7,1.0
3520,7,5,13,7,7,1.0
3521,12,11,18,12,12,1.0
3522,10,4,19,10,10,1.0
3523,24,14,11,11,9,1.2222222222222223
3524,20,3,26,19,19,1.0
3525,24,15,13,12,11,1.0909090909090908
3526,16,14,18,14,13,1.0769230769230769
3527,21,11,13,13,12,1.0833333333333333
3528,18,7,22,16,16,1.0
3529,25,7,12,12,11,1.0909090909090908
3530,1,10,1,1,1,1.0
3531,10,6,19,10,10,1.0
3532,10,15,19,10,10,1.0
3533,20,9,21,17,16,1.0625
3534,17,8,22,17,16,1.0625
3535,16,11,16,12,12,1.0
3536,6,14,11,6,6,1.0
3537,19,7,26,19,19,1.0
3538,9,9,12,9,8,1.125
3539,8,11,15,8,8,1.0
3540,23,7,18,17,15,1.1333333333333333
3541,24,6,10,10,10,1.0
3542,5,9,9,5,5,1.0
3543,22,11,24,20,18,1.1111111111111112
3544,19,14,13,12,11,1.0909090909090908
3545,19,15,18,15,14,1.0714285714285714
3546,19,14,18,13,13,1.0
3547,12,5,22,12,12,1.0
3548,17,14,11,9,8,1.125
3549,9,6,15,9,9,1.0
3550,8,3,15,8,8,1.0
3551,13,5,10,9,8,1.125
3552,17,11,23,16,15,1.0666666666666667
3553,4,15,7,4,4,1.0
3554,14,13,25,14,14,1.0
3555,25,10,15,14,12,1.1666666666666667
3556,10,11,19,10,10,1.0
3557,15,8,23,15,15,1.0
3558,5,15,9,5,5,1.0
3559,25,5,13,13,13,1.0
3560,20,10,17,15,13,1.1538461538461537
3561,6,12,11,6,6,1.0
3562,25,4,10,10,10,1.0
3563,5,4,9,5,5,1.0
3564,5,11,9,5,5,1.0
3565,1,5,1,1,1,1.0
3566,10,3,19,10,10,1.0
3567,2,7,3,2,2,1.0
3568,1,4,1,1,1,1.0
3569,3,14,5,3,3,1.0
3570,2,15,3,2,2,1.0
3571,15,7,21,15,15,1.0
3572,11,11,16,10,9,1.1111111111111112
3573,15,11,11,9,9,1.0
3574,5,5,9,5,5,1.0
3575,1,3,1,1,1,1.0
3576,18,13,12,11,10,1.1
3577,2,15,3,2,2,1.0
3578,3,13,5,3,3,1.0
3579,12,11,11,9,8,1.125
3580,18,12,20,15,14,1.0714285714285714
3581,22,10,21,17,15,1.1333333333333333
3582,18,4,24,17,16,1.0625
3583,15,14,26,15,15,1.0
3584,23,8,14,14,12,1.1666666666666667
3585,26,5,21,19,19,1.0
3586,26,12,16,16,16,1.0
3587,1,15,1,1,1,1.0
3588,3,5,5,3,3,1.0
3589,17,6,20,14,13,1.0769230769230769
3590,21,7,23,17,16,1.0625
3591,18,12,20,15,11,1.3636363636363635
3592,11,2,16,11,11,1.0
3593,8,7,10,7,7,1.0
3594,15,15,22,15,14,1.0714285714285714
3595,22,10,15,14,12,1.1666666666666667
3596,7,15,11,6,6,1.0
3597,5,4,9,5,5,1.0
3598,24,4,20,19,18,1.0555555555555556
3599,3,14,5,3,3,1.0
3600,15,10,23,15,15,1.0
3601,16,15,18,13,13,1.0
3602,25,10,13,13,12,1.0833333333333333
3603,3,6,5,3,3,1.0
3604,10,15,14,9,9,1.0
3605,20,4,19,17,16,1.0625
3606,19,11,14,12,11,1.0909090909090908
3607,19,5,18,16,15,1.0666666666666667
3608,21,7,14,14,14,1.0
3609,13,15,16,10,9,1.1111111111111112
3610,21,5,16,15,14,1.0714285714285714
3611,18,6,18,16,15,1.0666666666666667
3612,18,2,10,10,10,1.0
3613,13,4,12,11,11,1.0
3614,17,15,18,13,12,1.0833333333333333
3615,21,9,20,18,16,1.125
3616,12,6,23,12,12,1.0
3617,12,13,23,12,12,1.0
3618,10,5,11,9,8,1.125
3619,4,3,7,4,4,1.0
3620,12,6,12,9,9,1.0
3621,18,6,19,16,15,1.0666666666666667
3622,19,12,19,14,14,1.0
3623,11,6,15,11,11,1.0
3624,3,10,5,3,3,1.0
3625,19,3,11,11,11,1.0
3626,19,3,15,13,12,1.0833333333333333
3627,11,11,14,10,9,1.1111111111111112
3628,14,4,10,10,10,1.0
3629,9,13,17,9,9,1.0
3630,3,4,5,3,3,1.0
3631,8,11,15,8,8,1.0
3632,18,15,21,15,15,1.0
3633,20,14,26,19,18,1.0555555555555556
3634,1,15,1,1,1,1.0
3635,15,8,26,15,15,1.0
3636,2,10,3,2,2,1.0
3637,17,7,20,15,15,1.0
3638,3,7,5,3,3,1.0
3639,4,6,7,4,4,1.0
3640,22,13,26,19,18,1.0555555555555556
3641,16,6,10,10,9,1.1111111111111112
3642,9,11,16,9,9,1.0
3643,24,9,18,18,17,1.0588235294117647
3644,12,7,19,12,12,1.0
3645,9,14,17,9,9,1.0
3646,10,3,14,10,10,1.0
3647,14,14,21,14,12,1.1666666666666667
3648,20,4,19,18,17,1.0588235294117647
3649,15,15,14,10,9,1.1111111111111112
3650,5,11,9,5,5,1.0
3651,11,7,19,11,11,1.0
3652,8,2,12,8,8,1.0
3653,10,6,19,10,10,1.0
3654,24,2,11,11,11,1.0
3655,3,4,5,3,3,1.0
3656,26,13,20,16,16,1.0
3657,15,8,12,11,10,1.1
3658,24,11,16,14,12,1.1666666666666667
3659,25,2,24,22,21,1.0476190476190477
3660,2,4,3,2,2,1.0
3661,4,11,7,4,4,1.0
3662,22,2,23,19,18,1.0555555555555556
3663,16,13,26,16,15,1.0666666666666667
3664,6,8,11,6,6,1.0
3665,9,7,17,9,9,1.0
3666,3,11,5,3,3,1.0
3667,25,8,15,14,13,1.0769230769230769
3668,14,7,14,13,12,1.0833333333333333
3669,14,2,17,14,14,1.0
3670,11,9,19,11,11,1.0
3671,15,6,21,15,15,1.0
3672,16,9,21,15,14,1.0714285714285714
3673,24,5,25,21,20,1.05
3674,9,10,10,6,6,1.0
3675,13,15,23,13,12,1.0833333333333333
3676,1,3,1,1,1,1.0
3677,20,6,13,13,12,1.0833333333333333
3678,12,13,16,11,10,1.1
3679,4,9,7,4,4,1.0
3680,20,15,21,14,14,1.0
3681,10,12,18,10,10,1.0
3682,5,14,9,5,5,1.0
3683,25,8,13,13,13,1.0
3684,25,11,22,19,18,1.0555555555555556
3685,2,13,3,2,2,1.0
3686,13,11,18,11,11,1.0
3687,5,11,9,5,5,1.0
3688,16,4,20,15,14,1.0714285714285714
3689,13,15,15,11,10,1.1
3690,14,8,13,11,11,1.0
3691,21,15,14,12,11,1.0909090909090908
3692,13,2,10,9,9,1.0
3693,25,4,16,16,14,1.1428571428571428
3694,1,2,1,1,1,1.0
3695,10,4,19,10,10,1.0
3696,4,13,7,4,4,1.0
3697,12,6,17,12,12,1.0
3698,24,9,23,22,20,1.1
3699,8,15,15,8,8,1.0
3700,9,9,10,7,7,1.0
3701,2,14,3,2,2,1.0
3702,15,14,25,15,15,1.0
3703,25,2,11,11,11,1.0
3704,2,8,3,2,2,1.0
3705,25,11,10,10,10,1.0
3706,21,7,25,20,19,1.0526315789473684
3707,3,7,5,3,3,1.0
3708,19,2,15,15,14,1.0714285714285714
3709,8,11,11,8,8,1.0
3710,16,10,16,12,11,1.0909090909090908
3711,24,4,12,12,12,1.0
3712,19,3,25,19,18,1.0555555555555556
3713,25,5,16,16,16,1.0
3714,8,9,15,8,8,1.0
3715,13,14,24,13,13,1.0
3716,16,8,24,16,16,1.0
3717,4,9,7,4,4,1.0
3718,14,11,17,12,12,1.0
3719,22,9,18,17,15,1.1333333333333333
3720,1,15,1,1,1,1.0
3721,12,7,23,12,12,1.0
3722,5,7,9,5,5,1.0
3723,6,7,11,6,6,1.0
3724,18,13,22,17,16,1.0625
3725,5,5,9,5,5,1.0
3726,6,4,11,6,6,1.0
3727,5,11,9,5,5,1.0
3728,21,11,15,14,13,1.0769230769230769
3729,20,8,25,19,18,1.0555555555555556
3730,16,10,18,12,10,1.2
3731,6,3,11,6,6,1.0
3732,13,6,25,13,13,1.0
3733,18,6,21,18,18,1.0
3734,23,8,18,17,16,1.0625
3735,8,12,14,8,8,1.0
3736,21,6,26,21,20,1.05
3737,16,6,19,14,13,1.0769230769230769
3738,11,6,21,11,11,1.0
3739,17,13,20,15,14,1.0714285714285714
3740,9,12,17,9,9,1.0
3741,6,15,11,6,6,1.0
3742,25,9,25,21,18,1.1666666666666667
3743,24,11,18,16,15,1.0666666666666667
3744,19,11,13,12,11,1.0909090909090908
3745,13,9,15,12,11,1.0909090909090908
3746,8,10,13,8,7,1.1428571428571428
3747,2,10,3,2,2,1.0
3748,10,13,19,10,10,1.0
3749,16,15,10,9,8,1.125
3750,19,8,20,15,13,1.1538461538461537
3751,21,3,15,14,14,1.0
3752,22,8,16,13,13,1.0
3753,3,4,5,3,3,1.0
3754,11,9,12,9,8,1.125
3755,4,4,7,4,4,1.0
3756,25,7,25,19,18,1.0555555555555556
3757,9,3,17,9,9,1.0
3758,1,4,1,1,1,1.0
3759,23,11,26,22,21,1.0476190476190477
3760,19,2,25,19,19,1.0
3761,6,2,11,6,6,1.0
3762,6,13,11,6,6,1.0
3763,8,15,15,8,8,1.0
3764,22,2,13,13,13,1.0
3765,23,3,26,22,21,1.0476190476190477
3766,23,7,14,14,13,1.0769230769230769
3767,3,5,5,3,3,1.0
3768,9,3,17,9,9,1.0
3769,25,13,25,16,15,1.0666666666666667
3770,11,6,10,8,7,1.1428571428571428
3771,6,12,11,6,6,1.0
3772,18,9,17,15,14,1.0714285714285714
3773,13,4,24,13,13,1.0
3774,18,9,18,14,11,1.2727272727272727
3775,25,9,24,20,19,1.0526315789473684
3776,4,2,7,4,4,1.0
3777,2,2,3,2,2,1.0
3778,23,9,13,13,12,1.0833333333333333
3779,26,13,25,21,19,1.105263157894737
3780,26,12,18,17,16,1.0625
3781,8,15,15,8,8,1.0
3782,10,5,19,10,10,1.0
3783,12,15,11,10,9,1.1111111111111112
3784,13,6,14,12,11,1.0909090909090908
3785,11,6,17,11,11,1.0
3786,23,9,20,18,16,1.125
3787,3,8,5,3,3,1.0
3788,8,8,15,8,8,1.0
3789,6,13,11,6,6,1.0
3790,4,12,7,4,4,1.0
3791,7,14,13,7,7,1.0
3792,25,2,22,21,20,1.05
3793,14,13,22,14,14,1.0
3794,15,6,26,15,15,1.0
3795,2,8,3,2,2,1.0
3796,2,4,3,2,2,1.0
3797,18,13,16,14,14,1.0
3798,10,14,12,9,8,1.125
3799,1,14,1,1,1,1.0
3800,14,3,12,11,11,1.0
3801,17,8,23,15,15,1.0
3802,11,3,21,11,11,1.0
3803,16,9,12,11,11,1.0
3804,21,14,17,14,13,1.0769230769230769
3805,20,13,22,18,17,1.0588235294117647
3806,16,4,14,13,13,1.0
3807,6,9,11,6,6,1.0
3808,21,3,23,21,20,1.05
3809,3,7,5,3,3,1.0
3810,26,3,13,13,13,1.0
3811,23,15,21,17,15,1.1333333333333333
3812,14,4,24,14,14,1.0
3813,19,11,12,11,10,1.1
3814,4,12,7,4,4,1.0
3815,13,9,24,13,13,1.0
3816,3,8,5,3,3,1.0
3817,25,6,16,16,15,1.0666666666666667
3818,17,14,23,16,14,1.1428571428571428
3819,9,14,17,9,9,1.0
3820,8,14,10,7,6,1.1666666666666667
3821,18,10,14,13,12,1.0833333333333333
3822,14,2,14,12,12,1.0
3823,9,4,17,9,9,1.0
3824,13,9,20,13,12,1.0833333333333333
3825,23,15,22,18,15,1.2
3826,22,6,18,17,17,1.0
3827,10,13,19,10,10,1.0
3828,5,9,9,5,5,1.0
3829,11,5,16,10,10,1.0
3830,16,5,11,11,11,1.0
3831,3,13,5,3,3,1.0
3832,20,7,22,15,13,1.1538461538461537
3833,17,11,26,17,17,1.0
3834,12,10,23,12,12,1.0
3835,8,15,15,8,8,1.0
3836,14,7,19,14,14,1.0
3837,7,8,13,7,7,1.0
3838,24,5,14,14,14,1.0
3839,13,7,18,13,13,1.0
3840,18,12,15,11,10,1.1
3841,7,3,13,7,7,1.0
3842,15,15,15,12,11,1.0909090909090908
3843,21,8,19,17,17,1.0
3844,4,10,7,4,4,1.0
3845,10,7,18,10,10,1.0
3846,6,7,11,6,6,1.0
3847,10,10,19,10,10,1.0
3848,21,2,23,20,18,1.1111111111111112
3849,16,15,12,10,9,1.1111111111111112
3850,17,4,10,10,10,1.0
3851,10,10,10,8,8,1.0
3852,13,11,22,13,13,1.0
3853,12,7,23,12,12,1.0
3854,16,7,23,16,16,1.0
3855,19,6,20,18,18,1.0
3856,3,7,5,3,3,1.0
3857,20,9,15,14,12,1.1666666666666667
3858,8,12,14,8,8,1.0
3859,21,3,23,17,16,1.0625
3860,6,9,11,6,6,1.0
3861,19,2,26,18,17,1.0588235294117647
3862,12,9,15,12,11,1.0909090909090908
3863,13,12,19,13,12,1.0833333333333333
3864,24,14,12,12,10,1.2
3865,1,9,1,1,1,1.0
3866,23,15,23,18,16,1.125
3867,2,9,3,2,2,1.0
3868,16,12,15,13,12,1.0833333333333333
3869,11,2,14,11,11,1.0
3870,6,8,11,6,6,1.0
3871,21,5,19,17,17,1.0
3872,22,5,26,20,19,1.0526315789473684
3873,9,2,11,9,9,1.0
3874,14,10,24,14,14,1.0
3875,5,9,9,5,5,1.0
3876,1,5,1,1,1,1.0
3877,16,14,16,11,10,1.1
3878,23,12,26,19,17,1.1176470588235294
3879,14,4,19,14,14,1.0
3880,2,13,3,2,2,1.0
3881,17,2,14,13,12,1.0833333333333333
3882,6,5,11,6,6,1.0
3883,11,3,21,11,11,1.0
3884,11,8,15,9,8,1.125
3885,22,10,12,11,10,1.1
3886,23,15,16,14,13,1.0769230769230769
3887,6,12,11,6,6,1.0
3888,22,9,21,18,18,1.0
3889,25,11,24,20,18,1.1111111111111112
3890,16,14,19,14,12,1.1666666666666667
3891,8,6,15,8,8,1.0
3892,8,6,11,7,6,1.1666666666666667
3893,4,3,7,4,4,1.0
3894,3,10,5,3,3,1.0
3895,17,7,16,13,11,1.1818181818181819
3896,17,5,26,17,17,1.0
3897,26,6,19,18,15,1.2
3898,20,15,23,18,15,1.2
3899,20,5,19,16,16,1.0
3900,23,13,26,21,20,1.05
3901,13,6,25,13,13,1.0
3902,23,8,16,15,14,1.0714285714285714
3903,1,6,1,1,1,1.0
3904,24,13,22,19,16,1.1875
3905,26,5,23,20,19,1.0526315789473684
3906,19,3,11,11,9,1.2222222222222223
3907,6,11,11,6,6,1.0
3908,22,9,11,10,10,1.0
3909,26,15,23,19,18,1.0555555555555556
3910,22,2,20,17,16,1.0625
3911,3,2,5,3,3,1.0
3912,14,12,14,10,10,1.0
3913,21,4,26,21,21,1.0
3914,15,2,20,15,15,1.0
3915,24,5,15,14,13,1.0769230769230769
3916,8,8,15,8,8,1.0
3917,7,14,13,7,7,1.0
3918,2,14,3,2,2,1.0
3919,9,9,17,9,9,1.0
3920,23,15,25,20,18,1.1111111111111112
3921,8,13,13,8,8,1.0
3922,1,10,1,1,1,1.0
3923,24,9,22,20,19,1.0526315789473684
3924,8,14,15,8,8,1.0
3925,14,5,17,13,12,1.0833333333333333
3926,5,11,9,5,5,1.0
3927,15,6,13,12,11,1.0909090909090908
3928,10,9,15,10,10,1.0
3929,21,2,10,10,10,1.0
3930,16,11,18,13,13,1.0
3931,8,8,15,8,8,1.0
3932,25,6,18,16,16,1.0
3933,11,13,14,10,8,1.25
3934,16,8,26,16,16,1.0
3935,4,8,7,4,4,1.0
3936,6,7,11,6,6,1.0
3937,21,8,14,13,12,1.0833333333333333
3938,26,8,25,22,20,1.1
3939,26,12,13,13,12,1.0833333333333333
3940,10,14,13,8,7,1.1428571428571428
3941,1,6,1,1,1,1.0
3942,7,5,10,7,7,1.0
3943,14,5,10,10,10,1.0
3944,9,5,14,9,9,1.0
3945,19,3,20,16,15,1.0666666666666667
3946,2,8,3,2,2,1.0
3947,22,7,10,10,10,1.0
3948,17,15,14,12,11,1.0909090909090908
3949,9,5,17,9,9,1.0
3950,5,8,9,5,5,1.0
3951,3,12,5,3,3,1.0
3952,12,11,21,12,12,1.0
3953,14,7,19,13,13,1.0
3954,19,12,11,11,10,1.1
3955,7,12,13,7,7,1.0
3956,14,10,12,10,10,1.0
3957,24,8,11,11,11,1.0
3958,13,10,19,13,13,1.0
3959,25,5,19,19,18,1.0555555555555556
3960,20,3,14,12,12,1.0
3961,16,6,13,12,11,1.0909090909090908
3962,7,9,13,7,7,1.0
3963,3,2,5,3,3,1.0
3964,11,13,20,11,11,1.0
3965,5,2,9,5,5,1.0
3966,6,15,11,6,6,1.0
3967,12,5,23,12,12,1.0
3968,21,5,24,19,19,1.0
3969,22,12,23,18,16,1.125
3970,11,12,21,11,11,1.0
3971,7,3,13,7,7,1.0
3972,25,2,22,18,16,1.125
3973,7,3,13,7,7,1.0
3974,14,2,20,14,14,1.0
3975,16,14,22,15,15,1.0
3976,2,15,3,2,2,1.0
3977,21,9,11,11,9,1.2222222222222223
3978,9,3,17,9,9,1.0
3979,18,12,16,13,12,1.0833333333333333
3980,4,5,7,4,4,1.0
3981,15,11,18,14,13,1.0769230769230769
3982,7,5,13,7,7,1.0
3983,3,6,5,3,3,1.0
3984,17,3,12,12,12,1.0
3985,20,13,21,17,17,1.0
3986,5,2,9,5,5,1.0
3987,6,7,11,6,6,1.0
3988,3,8,5,3,3,1.0
3989,18,12,23,17,16,1.0625
3990,24,13,20,18,18,1.0
3991,11,14,21,11,11,1.0
3992,10,12,19,10,10,1.0
3993,21,3,19,16,15,1.0666666666666667
3994,23,7,25,21,21,1.0
3995,19,2,10,10,9,1.1111111111111112
3996,9,11,16,9,9,1.0
3997,17,11,10,9,8,1.125
3998,7,3,13,7,7,1.0
3999,11,10,21,11,11,1.0
4000,1,12,1,1,1,1.0
4001,16,3,12,10,10,1.0
4002,26,15,20,15,14,1.0714285714285714
4003,8,12,15,8,8,1.0
4004,1,15,1,1,1,1.0
4005,1,3,1,1,1,1.0
4006,17,13,26,17,17,1.0
4007,8,4,15,8,8,1.0
4008,3,12,5,3,3,1.0
4009,17,2,14,14,13,1.0769230769230769
4010,8,15,14,8,8,1.0
4011,15,3,23,15,15,1.0
4012,15,9,18,13,13,1.0
4013,12,6,18,12,12,1.0
4014,20,13,12,10,9,1.1111111111111112
4015,6,7,11,6,6,1.0
4016,12,6,20,12,12,1.0
4017,20,11,24,17,16,1.0625
4018,6,13,11,6,6,1.0
4019,17,13,26,17,15,1.1333333333333333
4020,2,13,3,2,2,1.0
4021,21,4,12,12,12,1.0
4022,5,11,9,5,5,1.0
4023,22,12,10,10,10,1.0
4024,20,9,16,16,15,1.0666666666666667
4025,15,10,23,15,15,1.0
4026,21,8,15,14,13,1.0769230769230769
4027,2,9,3,2,2,1.0
4028,20,15,19,17,15,1.1333333333333333
4029,17,9,10,10,8,1.25
4030,15,11,14,11,10,1.1
4031,4,7,7,4,4,1.0
4032,18,13,26,18,17,1.0588235294117647
4033,4,3,7,4,4,1.0
4034,25,7,13,12,10,1.2
4035,18,11,25,18,17,1.0588235294117647
4036,11,3,21,11,11,1.0
4037,15,9,14,11,9,1.2222222222222223
4038,13,15,12,8,8,1.0
4039,13,14,19,13,12,1.0833333333333333
4040,10,12,17,10,10,1.0
4041,12,4,18,11,11,1.0
4042,7,15,13,7,7,1.0
4043,1,9,1,1,1,1.0
4044,9,13,10,6,6,1.0
4045,20,10,14,13,12,1.0833333333333333
4046,26,12,18,17,16,1.0625
4047,2,4,3,2,2,1.0
4048,24,9,15,15,15,1.0
4049,1,4,1,1,1,1.0
4050,26,5,10,10,10,1.0
4051,18,3,12,12,11,1.0909090909090908
4052,14,9,20,14,13,1.0769230769230769
4053,13,11,25,13,13,1.0
4054,10,2,10,8,6,1.3333333333333333
4055,17,14,16,12,12,1.0
4056,19,12,21,16,15,1.0666666666666667
4057,9,11,11,8,8,1.0
4058,23,4,19,18,17,1.0588235294117647
4059,16,12,24,16,15,1.0666666666666667
4060,13,13,16,12,11,1.0909090909090908
4061,9,13,17,9,9,1.0
4062,13,4,16,13,12,1.0833333333333333
4063,9,9,14,9,8,1.125
4064,1,12,1,1,1,1.0
4065,10,10,12,10,9,1.1111111111111112
4066,9,15,17,9,9,1.0
4067,19,9,15,14,12,1.1666666666666667
4068,9,3,16,9,9,1.0
4069,11,2,19,11,11,1.0
4070,14,6,17,13,13,1.0
4071,17,5,19,16,16,1.0
4072,6,4,11,6,6,1.0
4073,23,8,15,15,15,1.0
4074,6,6,11,6,6,1.0
4075,8,2,15,8,8,1.0
4076,1,3,1,1,1,1.0
4077,6,8,11,6,6,1.0
4078,3,5,5,3,3,1.0
4079,20,7,15,13,12,1.0833333333333333
4080,12,7,13,11,9,1.2222222222222223
4081,1,9,1,1,1,1.0
4082,19,13,12,11,10,1.1
4083,13,9,12,10,10,1.0
4084,4,7,7,4,4,1.0
4085,15,6,15,12,11,1.0909090909090908
